POD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Response ID,IP Address,Progress,Duration (in seconds),Finished,Location Latitude,Location Longitude,Consent,Online course material are likely to be accessible to me.,Videos my classmates share are likely to have captions.,Faculty use technology-based live polls during class to encourage classroom participation.,Image descriptions are likely to be available if I need them.,Faculty are likely to support individual differences and diverse perspectives in the classroom.,"Faculty are likely to work with me towards solving access challenges (e.g., assignment format, classroom activities, room arrangement).",I am likely to feel welcome while engaging in conversations with faculty.,I am likely to feel welcome while engaging in conversations with classmates.,Classmates are likely to support individual differences and diverse perspectives in the classroom.,"Classmates are likely to work with me towards solving access challenges (e.g., small-group discussions, group projects).",Faculty are likely to give me enough time to process information in class.Faculty are likely to give me enough time to process information in class.,Faculty are likely to provide slides or notes ahead of time.,"How likely are classmates to make an effort to communicate with you (e.g., making eye contact, waiting for the interpreter to finish, write back-and-forth)?",Faculty are likely to adapt their teaching strategies to accommodate my communication preferences.,Faculty are likely to engage in discussion of class content via email.,Faculty are likely to supplement lectures with slides and/or handouts.,Videos that are displayed around campus are likely to have captions.,Safety and emergency announcements are likely to be accessible to me.,"Classrooms are likely to be free of excess distracting noise (e.g., loud fans, echoes)",Campus housing is likely to have accessibility features such as flashing-light doorbells.,Campus fire alarms are likely to be accessible to me.,Classroom lighting is likely to be appropriate so I can easily see my instructor or interpreter.,The Disability Service Office is likely to consider my communication preferences when providing services.,"I am likely to be provided with consistent access providers (e.g., speech-to-text, interpreters).",The Disability Service Office is likely to provide dual-accommodations such as providing an interpreter and speech-to-text provider in the same class if I request it.,The Disability Service Office is likely to collect formal feedback from me about my service providers.,The Disability Service Office is likely to respond to my requests in a timely manner.,The Disability Service Office is likely to have a clear policy about what to do if I cannot make it to class.,My school is likely to provide accessible opportunities for networking.,My school is likely to host deaf-related events on campus.,I am likely to see a deaf faculty member on campus.,I am likely to have opportunities to connect with role models.,I am likely to have a deaf peer I can talk to that is supportive.,I am likely to become friends with my classmates.,I am likely to call campus home.,I am likely to participate in campus student activities.,I am likely to ask for help from my friends.,I am likely to ask for help from resources or offices on campus.,I identify my gender as: (select one),Would you describe yourself as transgender?,What year were you born?,Age,Were you born in the United States?,What year did you move to the United States?,AgeArriveUS,American Indian or Alaska Native,Asian,Black,Latinx,MiddleEastern,PacIslander,White,OtherRace,DescribeRace,Do not Identify w a disability,Sensory (visual),Sensory (hearing),Learning,Mobility,MentalHealth,MedCondition,A disability not listed,DisabiltyDescribe,Did you complete high school?,What year did you complete high school?,High school diploma,AltDiploma,GEDCert,OtherDiploma,OtherDiplomaDescribe,Deaf School (or school with all deaf students),Deaf program within a public school,Mainstreamed in a public school,Mainstreamed in a private school,HSOther,HSOtherDescribe,What year did you first attend a Deaf School? ,HS My classes were taught in sign language.,HS My classes were taught in English and I had an interpreter.,"HS My classes were taught in English and I had a speech-to-text provider (e.g., CART, C-Print, Typewell)",HS My classes were taught in English and I had no accommodations.,"HS Another method of instruction delivery, please describe","HS English, with minor accommodations",What school or training program are you currently attending?,Please describe your major or program,"Outside of high school, how many semesters have you been enrolled in your current school or training program?","Outside of high school, how many semesters have you been enrolled in any school or training program?",ACC most Interpreters,"ACC most Speech-to-Text (e.g., CART, C-Print, Typewell)",ACC most Note taking,"ACC most Assistive Listening Device (e.g., FM system, Roger pen, etc)",ACC most ,ACC most other,ACC most other describe,Receptive Language: listening/watching - Classroom lectures,Receptive Language: listening/watching - Small-group discussions,Receptive Language: listening/watching - One-on-one discussions with faculty,Receptive Language: listening/watching - Social interaction with peers,Expressive Language: sharing thoughts and ideas - Classroom lectures,Expressive Language: sharing thoughts and ideas - Small-group discussions,Expressive Language: sharing thoughts and ideas - One-on-one discussions with faculty,Expressive Language: sharing thoughts and ideas - Social interaction with peers,Institution Size,Institution Type,Community College,Accrediation,Interpreter Saturation,Zipcode,College Ranking,DA1,DA2,DA3,DA4,DA5,DA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3t8WaEWR0wPbHdT,139.62.14.17,1,25,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_07C5udEBtPuIB3P,99.203.65.136,21,143,FALSE,,,"Yes, I agree to participate.",Somewhat Likely,,Likely,,,Likely,,,,,,,,,,Likely,,,,,,,Somewhat Likely,,,,,Somewhat Likely,,,,,,,,,,Likely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1F8kXnb6GfzE6hL,137.198.205.252,1,434,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1QnoYV8bar8sPUr,72.182.99.70,5,1207591,FALSE,,,"Yes, I agree to participate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_8HBnb1yLntk5q13,128.83.244.42,10,2153,FALSE,,,"Yes, I agree to participate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2YVSuZrlCHXrG8L,,100,5,TRUE,43.6546936,-79.36229706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2t8PrAGmZ29cAWw,192.136.220.206,93,763,FALSE,,,"Yes, I agree to participate.",Not Likely,Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Not Likely,Not Likely,Not Likely,Somewhat Likely,Somewhat Likely,Not Likely,Somewhat Likely,Not Likely,Not Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Not Likely,,Somewhat Likely,Somewhat Likely,Likely,Extremely likely,Extremely likely,Not Likely,Extremely likely,Extremely likely,,Somewhat Likely,Not Likely,Not Likely,Not Likely,Extremely likely,Not Likely,Not Likely,Not Likely,Not Likely,Extremely likely,Female,No,1977,42,Yes,,,,,,,,,"White, European",,White,,,,,,,,A disability not listed,Deaf,Yes,1997,High school diploma,,,,,Deaf School (or school with all deaf students),,,,,,1980,My classes were taught in sign language.,,,,,,Tarrant County College,BA in business,3,1,Interpreters,,Note taking,,,,,ASL,ASL,ASL,ASL,ASL,ASL,ASL,ASL,Large,Public,No,SACSCOC,58,76102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2BaF2FSKnS9fRRP,67.166.132.21,100,4364,TRUE,37.81500244,-121.2108002,"Yes, I agree to participate.",Extremely likely,Somewhat Likely,Not Likely,,Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Somewhat Likely,Likely,Likely,Somewhat Likely,Likely,Likely,Extremely likely,Extremely likely,Likely,Extremely likely,Extremely likely,Extremely likely,Somewhat Likely,Not Likely,Not Likely,Somewhat Likely,Not Likely,Not Likely,Not Likely,Not Likely,Not Likely,Likely,Female,No,1960,59,Yes,,,,,,,,,"White, European",,,,,Sensory (hearing),,,,,,"Deaf since birth, grew up orally, learned ASL in college",Yes,1978,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,,,My classes were taught in English and I had no accommodations.,,,"California State University, East Bay",BA in Human Development with concentration in Early Child Development,5,Numerous!,,,,,Extended Test time,,,ASL,ASL,ASL,ASL,ASL,ASL,ASL,ASL,,,,#N/A,,,,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_6lNIlm4UwV0s7Ch,98.2.209.129,100,748,TRUE,43.75900269,-70.19930267,"Yes, I agree to participate.",Extremely likely,Likely,Not Likely,Not Likely,Extremely likely,Extremely likely,Extremely likely,Likely,Extremely likely,Extremely likely,Somewhat Likely,Somewhat Likely,Extremely likely,Likely,Likely,Extremely likely,Not Likely,Likely,,Not Likely,Not Likely,Likely,Not Likely,Somewhat Likely,Not Likely,Somewhat Likely,Not Likely,,Likely,Not Likely,Not Likely,Likely,Not Likely,Likely,Not Likely,Not Likely,Somewhat Likely,Somewhat Likely,Female,No,1991,28,Yes,,,,,,,,,"White, European",,,,,Sensory (hearing),,,,,,,Yes,2009,High school diploma,,,,,,Deaf program within a public school,,,,,,,My classes were taught in English and I had an interpreter.,,,,,Saybrook University/National Outdoor Leadership School,MA in Leadership,Three semesters,13 in total,Interpreters,,,,,Other (please describe),Written/ppt materials ahead of time especially for any lectures,ASL,ASL,ASL,ASL,ASL,ASL,ASL,ASL,,,,#N/A,,,,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_ylKJLCjqKNFjAel,107.77.226.156,100,600,TRUE,40.76530457,-73.95890045,"Yes, I agree to participate.",Likely,Not Likely,Not Likely,Not Likely,Likely,Somewhat Likely,Likely,Likely,Likely,Somewhat Likely,Not Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Extremely likely,Not Likely,,Likely,Somewhat Likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Likely,Extremely likely,Not Likely,Not Likely,Not Likely,Likely,Not Likely,Not Likely,Somewhat Likely,Male,No,1991,28,No,1993,2,,,,,,,"White, European",,,,,Sensory (hearing),,,,,,Deaf,Yes,2009,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,,,,"Another method of instruction delivery, please describe","FM System, other options not provided",University of Connecticut,PhD Mathematics,6,16,Interpreters,,,,,,,ASL,ASL,Written/Text Communication,ASL,Spoken English,ASL,Spoken English,ASL,Large,Public,No,NECHE,88,6269,NA,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2zGDrgGK0qgxBl2,68.227.254.186,100,635,TRUE,32.21229553,-110.8789978,"Yes, I agree to participate.",Somewhat Likely,Not Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Likely,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Likely,Not Likely,Not Likely,Somewhat Likely,Somewhat Likely,Extremely likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Not Likely,Likely,Likely,Somewhat Likely,Not Likely,Not Likely,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Not Likely,Likely,Somewhat Likely,Female,No,1967,52,Yes,,,,,,,,,"White, European",,Italian English Irish German French Spanish Portuguese,,,Sensory (hearing),,,,,,Deaf anxiety depression,Yes,1986,High school diploma,,,,,,,,,Other (please describe):,Only Deaf in public school,,,,,My classes were taught in English and I had no accommodations.,,,"University of Arizona, Tucson",PhD Deaf Education,3 semesters,"Have BA, two MAs...too many semesters!",Interpreters,"Speech-to-Text (e.g., CART, C-Print, Typewell)",,,,,,ASL,ASL,ASL,ASL,ASL,ASL,ASL,ASL,Large,Public,No,HLC,78,85721,C,,Sensory (hearing),,,Mental Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1cTlpj5fOwM6K11,184.101.136.215,100,43,TRUE,33.62620544,-112.0074005,"No, I would like to exit this survey.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_27cXlnOly1QgAGF,134.231.175.101,100,629,TRUE,38.90339661,-76.98819733,"Yes, I agree to participate.",Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Extremely likely,Extremely likely,Extremely likely,Likely,Likely,Extremely likely,Likely,Extremely likely,Extremely likely,Somewhat Likely,Somewhat Likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Likely,Likely,Extremely likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Female,No,1998,21,Yes,,,,,,,,,"White, European",,American,,,Sensory (hearing),"Learning(e.g., ADHD, dyslexia)",,Mental Health,,,"Deaf, Anxiety, and ADHD",Yes,2017,High school diploma,,,,,Deaf School (or school with all deaf students),Deaf program within a public school,Mainstreamed in a public school,,,,2008,My classes were taught in sign language.,My classes were taught in English and I had an interpreter.,"My classes were taught in English and I had a speech-to-text provider (e.g., CART, C-Print, Typewell)",,,,Gallaudet University,Mathematics,4 semesters,Four semester,,,,,Extended Test time,,,ASL,ASL,ASL,ASL,ASL,ASL,ASL,ASL,Small,Private,No,MSCHE,615,20002,LC,,Sensory (hearing),"Learning(e.g., ADHD, dyslexia)",,Mental Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2tliXYg6blaXxF2,92.238.35.106,100,1603,TRUE,51.53779602,0.714294434,"Yes, I agree to participate.",Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Likely,Extremely likely,Extremely likely,Likely,Extremely likely,Likely,Likely,Likely,Extremely likely,Extremely likely,Likely,Likely,Likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Likely,Likely,Extremely likely,Extremely likely,Likely,Extremely likely,Extremely likely,Extremely likely,Likely,Extremely likely,Likely,Male,No,1979,40,Yes,,,,,,,,,"White, European",,,,,Sensory (hearing),,,,,,,Yes,2003,High school diploma,,,,,,,,Mainstreamed in a private school,,,,My classes were taught in sign language.,,,,,,uni of texas,deaf studies,2,2,Interpreters,,,,,,,"Contact Signing (e.g., PSE, CASE)","English-based system (e.g., SEE, MCE)",Written/Text Communication,SimCom,"Contact Signing (e.g., PSE, CASE)",Cued Speech,Speechreading,Written/Text Communication,Large,Public,No,SACSCOC,125,78712,MC,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2YGqd2NTCsWAjZ8,152.23.98.252,100,22,TRUE,36.05250549,-79.10769653,"No, I would like to exit this survey.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_WjuRXvsd2z2kwIp,75.110.174.86,100,1014,TRUE,36.10209656,-97.06359863,"Yes, I agree to participate.",Likely,Likely,Likely,Not Likely,Extremely likely,Likely,Likely,Somewhat Likely,Extremely likely,Extremely likely,Somewhat Likely,Likely,Likely,Likely,Likely,Extremely likely,Somewhat Likely,Extremely likely,Somewhat Likely,Likely,Extremely likely,Extremely likely,Extremely likely,Likely,Extremely likely,Not Likely,Likely,Not Likely,Likely,Somewhat Likely,Extremely likely,Likely,Extremely likely,Likely,Extremely likely,Likely,Likely,Extremely likely,Female,No,1994,25,Yes,,,,,,,,,"White, European",,,,,Sensory (hearing),,,,,,,Yes,2014,High school diploma,,,,,,Deaf program within a public school,Mainstreamed in a public school,,,,,,My classes were taught in English and I had an interpreter.,,,,,Oklahoma State University,BA in Liberal Arts,8,8,Interpreters,,Note taking,,,,,"Contact Signing (e.g., PSE, CASE)",ASL,"Contact Signing (e.g., PSE, CASE)","Contact Signing (e.g., PSE, CASE)","Contact Signing (e.g., PSE, CASE)",ASL,"Contact Signing (e.g., PSE, CASE)",ASL,Large,Public,No,HLC,10,74078,,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2sRtU9ZCt8TNjqw,134.161.61.147,100,550,TRUE,42.46980286,-92.30950165,"Yes, I agree to participate.",Likely,Somewhat Likely,Likely,Likely,Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Likely,Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Somewhat Likely,Likely,Likely,Somewhat Likely,Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Not Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Female,No,2000,19,Yes,,,,,,,,,"White, European",,,,,Sensory (hearing),,,,,,Deaf,Yes,2018,High school diploma,,,,,,,Mainstreamed in a public school,,,,,,My classes were taught in English and I had an interpreter.,,,,,"University of Northern Iowa in Cedar Falls, IA",Early Childhood Education,2,2,Interpreters,,Note taking,,,Other (please describe),Preferential seating,ASL,Speechreading & Spoken English,Spoken English,Speechreading & Spoken English,Simcom,Spoken English,Spoken English,Simcom,,,,#N/A,,,,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2tzeFQ4idtj0Cnf,216.163.221.79,100,788,TRUE,42.29040527,-71.07119751,"Yes, I agree to participate.",Somewhat Likely,Likely,Extremely likely,Somewhat Likely,Likely,Extremely likely,Likely,Extremely likely,Somewhat Likely,Likely,Likely,Likely,Not Likely,Somewhat Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Somewhat Likely,Somewhat Likely,Likely,Not Likely,Likely,Somewhat Likely,Somewhat Likely,Somewhat Likely,Extremely likely,Likely,Likely,Likely,Likely,Likely,Somewhat Likely,Likely,Likely,Somewhat Likely,Likely,Male,No,2000,19,Yes,,,,,,,,,,Another ethnicity not listed here,Haitian Dominican Italian,I do not identify with a disability,,Sensory (hearing),,,,,,hard of hearing,No,,,,,,,Deaf School (or school with all deaf students),,,,,,2016,My classes were taught in sign language.,,,,,,horace man school,asl,idk,idk,Interpreters,,,,,,,ASL,ASL,ASL,ASL,ASL,ASL,ASL,ASL,,,,#N/A,,,,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2qx7uRH97yU1Ytv,108.45.72.193,100,874,TRUE,38.92799377,-77.26490021,"Yes, I agree to participate.",Extremely likely,Not Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Extremely likely,Extremely likely,Somewhat Likely,Somewhat Likely,Extremely likely,Likely,Extremely likely,Likely,Extremely likely,Extremely likely,Likely,Extremely likely,Somewhat Likely,Extremely likely,Extremely likely,Extremely likely,Likely,Somewhat Likely,Not Likely,Not Likely,Likely,,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Extremely likely,Likely,Female,No,1976,43,Yes,,,,,,,,,"White, European",,European American,,,Sensory (hearing),,,,,,Deaf,Yes,1994,High school diploma,,,,,Deaf School (or school with all deaf students),,,,,,1980,My classes were taught in sign language.,,,,,,Gallaudet University,PhD in Interpretation and Translation,2,17,,,,,,Other (please describe),N/A,ASL,ASL,ASL,ASL,ASL,ASL,ASL,ASL,Small,Private,No,MSCHE,615,20002,LC,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3EuLAn5YmzfMwRr,134.231.83.236,100,737,TRUE,38.90339661,-76.98819733,"Yes, I agree to participate.",Likely,Somewhat Likely,Somewhat Likely,Likely,Likely,Likely,Likely,Likely,Likely,Likely,Likely,Not Likely,Likely,Likely,Likely,Likely,Likely,Likely,Likely,Likely,Extremely likely,Likely,Likely,Likely,Likely,Not Likely,Likely,Not Likely,Likely,Likely,Extremely likely,Somewhat Likely,Likely,Likely,Likely,Not Likely,Likely,Likely,Female,No,1981,38,Yes,,,American Indian or Alaska Native,,,"Hispanic, Latinx, or Spanish Origin",,,"White, European",Another ethnicity not listed here,"German, Irish, Scottish",,,Sensory (hearing),,,,,,Deaf,Yes,1999,High school diploma,,,,,Deaf School (or school with all deaf students),,,,,,1983,My classes were taught in sign language.,,,,,,N/a,Communication studies,"Cant remember, lost count",Massage School & Gallaudet University,,,,,,,,ASL,ASL,ASL,ASL,ASL,ASL,ASL,ASL,,,,#N/A,,,,,Sensory (hearing),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3KOpC6LM59WFfW3,67.166.132.21,3,14,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2PbQf7PN7CN9aN6,100.15.224.134,4,22,FALSE,,,"Yes, I agree to participate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
